"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,DateCollected
Morocco,1272454,8.0,16296.0,0.0,1256091.0,8.0,67.0,33687.0,431.0,12983320.0,343722.0,37772756.0,Africa,2023-02-28
Croatia,1268992,0.0,17971.0,0.0,1250549.0,0.0,472.0,312615.0,4427.0,5503682.0,1355825.0,4059286.0,Europe,2023-02-28
Guatemala,1236406,410.0,20173.0,4.0,1215077.0,420.0,1156.0,66531.0,1086.0,6925325.0,372649.0,18584039.0,North America,2023-02-28
Lebanon,1231840,0.0,10828.0,0.0,1087587.0,0.0,133425.0,184273.0,1620.0,4795578.0,717380.0,6684849.0,Asia,2023-02-28
Costa Rica,1199055,0.0,9214.0,0.0,860711.0,0.0,329130.0,231373.0,1778.0,4659757.0,899158.0,5182354.0,North America,2023-02-28
Bolivia,1193009,76.0,22365.0,0.0,1157640.0,322.0,13004.0,99478.0,1865.0,2705422.0,225590.0,11992656.0,South America,2023-02-28
Tunisia,1150962,169.0,29331.0,1.0,,,,95542.0,2435.0,5002248.0,415240.0,12046656.0,Africa,2023-02-28
Cuba,1112598,5.0,8530.0,0.0,1103977.0,6.0,91.0,98411.0,754.0,14317478.0,1266400.0,11305652.0,North America,2023-02-28
Ecuador,1056578,0.0,36008.0,0.0,1020570.0,0.0,0.0,58331.0,1988.0,3082403.0,170173.0,18113361.0,South America,2023-02-28
UAE,1051998,68.0,2349.0,0.0,1035173.0,99.0,14476.0,104346.0,233.0,199223391.0,19760726.0,10081785.0,Asia,2023-02-28
Uruguay,1034303,0.0,7617.0,0.0,1026186.0,0.0,500.0,295852.0,2179.0,6114822.0,1749083.0,3496016.0,South America,2023-02-28
Panama,1031273,0.0,8604.0,0.0,1022299.0,0.0,370.0,231905.0,1935.0,7532271.0,1693801.0,4446964.0,North America,2023-02-28
Mongolia,1007896,0.0,2179.0,0.0,1005711.0,2.0,6.0,298364.0,645.0,4030048.0,1193000.0,3378078.0,Asia,2023-02-28
Nepal,1001145,2.0,12020.0,0.0,989117.0,2.0,8.0,33122.0,398.0,6013280.0,198947.0,30225582.0,Asia,2023-02-28
Belarus,994037,0.0,7118.0,0.0,985592.0,0.0,1327.0,105381.0,755.0,13646641.0,1446722.0,9432800.0,Europe,2023-02-28
Latvia,975999,22.0,6241.0,2.0,969435.0,33.0,323.0,527899.0,3376.0,7864578.0,4253797.0,1848837.0,Europe,2023-02-28
Saudi Arabia,829478,90.0,9615.0,0.0,816729.0,44.0,3134.0,23141.0,268.0,45144125.0,1259429.0,35844909.0,Asia,2023-02-28
Azerbaijan,828548,36.0,10119.0,2.0,818281.0,43.0,148.0,80440.0,982.0,7524850.0,730553.0,10300205.0,Asia,2023-02-28
Paraguay,808327,0.0,19870.0,0.0,,,,110641.0,2720.0,2657506.0,363751.0,7305843.0,South America,2023-02-28
Bahrain,707480,375.0,1548.0,0.0,706013.0,0.0,-81.0,396573.0,868.0,10737695.0,6018945.0,1783983.0,Asia,2023-02-28
Sri Lanka,672030,1.0,16830.0,0.0,655198.0,1.0,2.0,31147.0,780.0,6486117.0,300619.0,21575842.0,Asia,2023-02-28
Kuwait,663456,0.0,2570.0,0.0,660237.0,0.0,649.0,151463.0,587.0,8455743.0,1930391.0,4380326.0,Asia,2023-02-28
Dominican Republic,660533,0.0,4384.0,0.0,644785.0,0.0,11364.0,59742.0,397.0,3740928.0,338350.0,11056370.0,North America,2023-02-28
Cyprus,649093,0.0,1305.0,0.0,642855.0,0.0,4933.0,530570.0,1067.0,9640118.0,7879860.0,1223387.0,Asia,2023-02-28
Myanmar,633918,4.0,19490.0,0.0,614399.0,1.0,29.0,11478.0,353.0,10053350.0,182036.0,55227143.0,Asia,2023-02-28
Palestine,621008,0.0,5404.0,0.0,615445.0,0.0,159.0,116173.0,1011.0,3078533.0,575907.0,5345541.0,Asia,2023-02-28
Estonia,615119,271.0,2940.0,6.0,524990.0,0.0,87189.0,465326.0,2224.0,3675293.0,2780290.0,1321910.0,Europe,2023-02-28
Moldova,603750,0.0,11974.0,0.0,504142.0,0.0,87634.0,150442.0,2984.0,3216305.0,801437.0,4013171.0,Europe,2023-02-28
Venezuela,551981,0.0,5853.0,0.0,545871.0,0.0,257.0,18860.0,200.0,3359014.0,114771.0,29266991.0,South America,2023-02-28
Egypt,515698,0.0,24613.0,0.0,442182.0,0.0,48903.0,4858.0,232.0,3693367.0,34792.0,106156692.0,Africa,2023-02-28
Libya,507174,0.0,6437.0,0.0,500734.0,0.0,3.0,72034.0,914.0,2483676.0,352758.0,7040745.0,Africa,2023-02-28
China,503302,0.0,5272.0,0.0,379053.0,0.0,118977.0,347.0,4.0,160000000.0,110461.0,1448471400.0,Asia,2023-02-28
Ethiopia,499986,12.0,7572.0,0.0,487246.0,10.0,5168.0,4139.0,63.0,5488633.0,45431.0,120812698.0,Africa,2023-02-28
Qatar,494167,111.0,686.0,0.0,493016.0,0.0,465.0,165833.0,230.0,4065369.0,1364257.0,2979915.0,Asia,2023-02-28
Réunion,486588,0.0,921.0,0.0,418572.0,0.0,67095.0,535854.0,1014.0,1603660.0,1766027.0,908061.0,Africa,2023-02-28
Honduras,472116,0.0,11111.0,0.0,,,,46190.0,1087.0,1633222.0,159787.0,10221247.0,North America,2023-02-28
Armenia,446819,0.0,8721.0,0.0,435162.0,0.0,2936.0,150345.0,2934.0,3242901.0,1091164.0,2971966.0,Asia,2023-02-28
Bosnia and Herzegovina,401575,0.0,16278.0,0.0,379084.0,0.0,6213.0,123588.0,5010.0,1884721.0,580036.0,3249317.0,Europe,2023-02-28
Oman,399449,0.0,4628.0,0.0,384669.0,0.0,10152.0,75028.0,869.0,25000000.0,4695724.0,5323993.0,Asia,2023-02-28
North Macedonia,346852,0.0,9662.0,0.0,337068.0,0.0,122.0,166651.0,4642.0,2226216.0,1069626.0,2081304.0,Europe,2023-02-28
Zambia,343012,48.0,4057.0,0.0,338660.0,15.0,295.0,17617.0,208.0,3934010.0,202053.0,19470234.0,Africa,2023-02-28
Kenya,342912,0.0,5688.0,0.0,337198.0,0.0,26.0,6100.0,101.0,3967062.0,70569.0,56215221.0,Africa,2023-02-28
Albania,334391,11.0,3596.0,0.0,329145.0,5.0,1650.0,116660.0,1255.0,1941032.0,677173.0,2866374.0,Europe,2023-02-28
Botswana,329727,0.0,2801.0,0.0,326868.0,0.0,58.0,135070.0,1147.0,2026898.0,830300.0,2441162.0,Africa,2023-02-28
Luxembourg,297757,0.0,1133.0,0.0,288991.0,0.0,7633.0,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2023-02-28
Montenegro,288280,83.0,2804.0,0.0,284712.0,108.0,764.0,459081.0,4465.0,2716902.0,4326622.0,627950.0,Europe,2023-02-28
Brunei,278698,0.0,225.0,0.0,243601.0,0.0,34872.0,625682.0,505.0,717784.0,1611437.0,445431.0,Asia,2023-02-28
Algeria,271441,1.0,6881.0,0.0,182793.0,2.0,81767.0,5985.0,152.0,230861.0,5091.0,45350148.0,Africa,2023-02-28
Nigeria,266593,0.0,3155.0,0.0,259850.0,0.0,3588.0,1230.0,15.0,5708974.0,26339.0,216746934.0,Africa,2023-02-28
Zimbabwe,263921,0.0,5663.0,0.0,257205.0,0.0,1053.0,17214.0,369.0,2525756.0,164744.0,15331428.0,Africa,2023-02-28
Uzbekistan,250932,0.0,1637.0,0.0,241486.0,0.0,7809.0,7298.0,48.0,1377915.0,40077.0,34382084.0,Asia,2023-02-28
Mozambique,233098,0.0,2242.0,0.0,228805.0,0.0,2051.0,7044.0,68.0,1371127.0,41437.0,33089461.0,Africa,2023-02-28
Martinique,229807,0.0,1098.0,0.0,,,,614314.0,2935.0,828928.0,2215870.0,374087.0,North America,2023-02-28
Laos,218015,0.0,758.0,0.0,,,,29142.0,101.0,1233207.0,164845.0,7481023.0,Asia,2023-02-28
Afghanistan,209323,17.0,7896.0,0.0,191011.0,201.0,10416.0,5136.0,194.0,1200420.0,29455.0,40754388.0,Asia,2023-02-28
Iceland,209093,94.0,229.0,0.0,,,,605377.0,663.0,1996384.0,5780036.0,345393.0,Europe,2023-02-28
Kyrgyzstan,206633,0.0,2991.0,0.0,196406.0,0.0,7236.0,30711.0,445.0,1907195.0,283460.0,6728271.0,Asia,2023-02-28
Guadeloupe,201852,0.0,1010.0,0.0,,,,504890.0,2526.0,938039.0,2346306.0,399794.0,North America,2023-02-28
El Salvador,201785,0.0,4230.0,0.0,179410.0,0.0,18145.0,30805.0,646.0,2610114.0,398467.0,6550389.0,North America,2023-02-28
Trinidad and Tobago,189296,559.0,4347.0,8.0,184553.0,190.0,396.0,134578.0,3090.0,898169.0,638546.0,1406585.0,North America,2023-02-28
Maldives,185732,0.0,311.0,0.0,163687.0,0.0,21734.0,343322.0,575.0,2213831.0,4092223.0,540985.0,Asia,2023-02-28
Ghana,171172,0.0,1462.0,0.0,169697.0,0.0,13.0,5284.0,45.0,2529956.0,78096.0,32395450.0,Africa,2023-02-28
Namibia,171156,35.0,4090.0,0.0,166776.0,87.0,290.0,64983.0,1553.0,1062663.0,403460.0,2633874.0,Africa,2023-02-28
Uganda,170504,0.0,3630.0,0.0,100431.0,0.0,66443.0,3520.0,75.0,3012408.0,62198.0,48432863.0,Africa,2023-02-28
Jamaica,154196,0.0,3502.0,0.0,102393.0,0.0,48301.0,51655.0,1173.0,1183986.0,396633.0,2985094.0,North America,2023-02-28
Cambodia,138717,2.0,3056.0,0.0,135656.0,4.0,5.0,8080.0,178.0,3091420.0,180062.0,17168639.0,Asia,2023-02-28
Rwanda,133180,0.0,1468.0,0.0,131634.0,0.0,78.0,9792.0,108.0,6021981.0,442778.0,13600464.0,Africa,2023-02-28
Cameroon,124392,0.0,1965.0,0.0,122344.0,0.0,83.0,4457.0,70.0,1751774.0,62762.0,27911548.0,Africa,2023-02-28
Malta,117477,0.0,827.0,0.0,116028.0,0.0,622.0,264568.0,1862.0,2117102.0,4767893.0,444033.0,Europe,2023-02-28
Barbados,106645,0.0,575.0,0.0,106057.0,0.0,13.0,370266.0,1996.0,794426.0,2758203.0,288023.0,North America,2023-02-28
Angola,105255,0.0,1933.0,0.0,103298.0,0.0,24.0,3005.0,55.0,1499795.0,42818.0,35027343.0,Africa,2023-02-28
Channel Islands,101382,62.0,227.0,0.0,101029.0,54.0,126.0,574523.0,1286.0,1252808.0,7099551.0,176463.0,Europe,2023-02-28
French Guiana,98041,0.0,420.0,0.0,11254.0,0.0,86367.0,312065.0,1337.0,651257.0,2072951.0,314169.0,South America,2023-02-28
DRC,95646,0.0,1464.0,0.0,84282.0,0.0,9900.0,1004.0,15.0,846704.0,8890.0,95240792.0,Africa,2023-02-28
Senegal,88917,0.0,1971.0,0.0,86938.0,0.0,8.0,5037.0,112.0,1146543.0,64946.0,17653671.0,Africa,2023-02-28
Malawi,88681,0.0,2686.0,0.0,85542.0,0.0,453.0,4394.0,133.0,624784.0,30959.0,20180839.0,Africa,2023-02-28
Ivory Coast,88197,12.0,834.0,0.0,87327.0,14.0,36.0,3179.0,30.0,1679087.0,60524.0,27742298.0,Africa,2023-02-28
Suriname,82227,0.0,1400.0,0.0,,,,137773.0,2346.0,240907.0,403644.0,596831.0,South America,2023-02-28
New Caledonia,79881,5.0,314.0,0.0,79558.0,1.0,9.0,274585.0,1079.0,98964.0,340182.0,290915.0,Australia/Oceania,2023-02-28
French Polynesia,77957,0.0,649.0,0.0,,,,274338.0,2284.0,0.0,0.0,284164.0,Australia/Oceania,2023-02-28
Eswatini,74199,0.0,1423.0,0.0,72726.0,0.0,50.0,62625.0,1201.0,1048704.0,885119.0,1184817.0,Africa,2023-02-28
Guyana,73069,3.0,1298.0,0.0,71752.0,10.0,19.0,92021.0,1635.0,721841.0,909068.0,794045.0,South America,2023-02-28
Belize,70757,0.0,688.0,0.0,70056.0,0.0,13.0,171661.0,1669.0,576016.0,1397453.0,412190.0,North America,2023-02-28
Fiji,68889,0.0,883.0,0.0,66850.0,0.0,1156.0,75747.0,971.0,668445.0,734986.0,909466.0,Australia/Oceania,2023-02-28
Madagascar,67865,0.0,1422.0,0.0,66433.0,0.0,10.0,2326.0,49.0,525461.0,18009.0,29178077.0,Africa,2023-02-28
Sudan,63787,0.0,5011.0,0.0,58438.0,0.0,338.0,1387.0,109.0,562941.0,12240.0,45992020.0,Africa,2023-02-28
Mauritania,63667,0.0,997.0,0.0,62439.0,0.0,231.0,12988.0,203.0,1009957.0,206030.0,4901981.0,Africa,2023-02-28
Cabo Verde,63244,1.0,413.0,0.0,62771.0,1.0,60.0,111408.0,728.0,401622.0,707482.0,567678.0,Africa,2023-02-28
Bhutan,62620,0.0,21.0,0.0,61564.0,0.0,1035.0,79473.0,27.0,2303734.0,2923739.0,787941.0,Asia,2023-02-28
Syria,57467,0.0,3164.0,0.0,54303.0,0.0,0.0,2968.0,163.0,146269.0,7553.0,19364809.0,Asia,2023-02-28
Burundi,53631,0.0,38.0,0.0,53569.0,0.0,24.0,4248.0,3.0,345742.0,27386.0,12624840.0,Africa,2023-02-28
Seychelles,50665,0.0,172.0,0.0,50440.0,0.0,53.0,509575.0,1730.0,0.0,0.0,99426.0,Africa,2023-02-28
Gabon,48981,0.0,306.0,0.0,48674.0,0.0,1.0,21008.0,131.0,1621909.0,695641.0,2331533.0,Africa,2023-02-28
Andorra,47866,0.0,165.0,0.0,47563.0,0.0,138.0,617921.0,2130.0,249838.0,3225256.0,77463.0,Europe,2023-02-28
Papua New Guinea,46792,0.0,670.0,0.0,43982.0,0.0,2140.0,5036.0,72.0,249149.0,26813.0,9292169.0,Australia/Oceania,2023-02-28
Curaçao,45986,0.0,295.0,0.0,44720.0,0.0,971.0,277812.0,1782.0,496693.0,3000640.0,165529.0,North America,2023-02-28
Aruba,44026,0.0,236.0,0.0,42438.0,0.0,1352.0,409129.0,2193.0,177885.0,1653068.0,107609.0,North America,2023-02-28
Tanzania,42823,0.0,846.0,0.0,,,,677.0,13.0,0.0,0.0,63298550.0,Africa,2023-02-28
Mayotte,42004,0.0,188.0,0.0,,,,146734.0,657.0,176919.0,618038.0,286259.0,Africa,2023-02-28
Mauritius,41717,0.0,1043.0,0.0,40012.0,0.0,662.0,32726.0,818.0,358675.0,281374.0,1274727.0,Africa,2023-02-28
Togo,39377,0.0,290.0,0.0,39074.0,0.0,13.0,4536.0,33.0,808297.0,93113.0,8680837.0,Africa,2023-02-28
Guinea,38267,0.0,467.0,0.0,37757.0,0.0,43.0,2760.0,34.0,660107.0,47607.0,13865691.0,Africa,2023-02-28
Isle of Man,38008,0.0,116.0,0.0,,,,443335.0,1353.0,150753.0,1758422.0,85732.0,Europe,2023-02-28
Bahamas,37491,0.0,833.0,0.0,36366.0,0.0,292.0,93607.0,2080.0,257839.0,643767.0,400516.0,North America,2023-02-28
Lesotho,34790,0.0,723.0,0.0,25980.0,0.0,8087.0,15990.0,332.0,431221.0,198199.0,2175699.0,Africa,2023-02-28
Faeroe Islands,34658,0.0,28.0,0.0,,,,703959.0,569.0,778000.0,15802409.0,49233.0,Europe,2023-02-28
Haiti,34143,0.0,860.0,0.0,33044.0,0.0,239.0,2923.0,74.0,132422.0,11337.0,11680283.0,North America,2023-02-28
Mali,33018,16.0,743.0,0.0,32107.0,17.0,168.0,1538.0,35.0,795705.0,37055.0,21473764.0,Africa,2023-02-28
Cayman Islands,31472,0.0,37.0,0.0,8553.0,0.0,22882.0,467797.0,550.0,222773.0,3311280.0,67277.0,North America,2023-02-28
Saint Lucia,30004,0.0,409.0,0.0,29095.0,0.0,500.0,162085.0,2209.0,210983.0,1139752.0,185113.0,North America,2023-02-28
Benin,27990,0.0,163.0,0.0,27825.0,0.0,2.0,2189.0,13.0,604310.0,47268.0,12784726.0,Africa,2023-02-28
Somalia,27324,0.0,1361.0,0.0,13182.0,0.0,12781.0,1622.0,81.0,400466.0,23778.0,16841795.0,Africa,2023-02-28
Congo,25375,0.0,386.0,0.0,24006.0,0.0,983.0,4377.0,67.0,347815.0,59991.0,5797805.0,Africa,2023-02-28
Solomon Islands,24575,0.0,153.0,0.0,,,,34077.0,212.0,0.0,0.0,721159.0,Australia/Oceania,2023-02-28
Micronesia,23948,0.0,61.0,0.0,,,,203832.0,519.0,54967.0,467848.0,117489.0,Australia/Oceania,2023-02-28
San Marino,23577,6.0,122.0,0.0,23276.0,0.0,179.0,691712.0,3579.0,157634.0,4624732.0,34085.0,Europe,2023-02-28
Timor-Leste,23418,0.0,138.0,0.0,23102.0,0.0,178.0,17101.0,101.0,278529.0,203391.0,1369429.0,Asia,2023-02-28
Burkina Faso,22056,0.0,396.0,0.0,21596.0,0.0,64.0,998.0,18.0,248995.0,11265.0,22102838.0,Africa,2023-02-28
Liechtenstein,21421,8.0,89.0,0.0,21294.0,1.0,38.0,558027.0,2318.0,112457.0,2929559.0,38387.0,Europe,2023-02-28
Gibraltar,20423,0.0,111.0,0.0,16579.0,0.0,3733.0,605952.0,3293.0,534283.0,15852213.0,33704.0,Europe,2023-02-28
Grenada,19680,0.0,238.0,0.0,19358.0,0.0,84.0,173430.0,2097.0,182981.0,1612523.0,113475.0,North America,2023-02-28
Bermuda,18799,0.0,160.0,0.0,18632.0,0.0,7.0,303508.0,2583.0,1027337.0,16586270.0,61939.0,North America,2023-02-28
Nicaragua,18491,0.0,225.0,0.0,4225.0,0.0,14041.0,2728.0,33.0,0.0,0.0,6779100.0,North America,2023-02-28
South Sudan,18368,0.0,138.0,0.0,18115.0,0.0,115.0,1581.0,12.0,410280.0,35313.0,11618511.0,Africa,2023-02-28
Tajikistan,17786,0.0,125.0,0.0,17264.0,0.0,397.0,1786.0,13.0,0.0,0.0,9957464.0,Asia,2023-02-28
Equatorial Guinea,17229,0.0,183.0,0.0,16907.0,0.0,139.0,11512.0,122.0,365697.0,244342.0,1496662.0,Africa,2023-02-28
Tonga,16801,0.0,13.0,0.0,15638.0,0.0,1150.0,155927.0,121.0,535009.0,4965327.0,107749.0,Australia/Oceania,2023-02-28
Samoa,16607,0.0,29.0,0.0,1605.0,0.0,14973.0,82116.0,143.0,187397.0,926612.0,202239.0,Australia/Oceania,2023-02-28
Monaco,16106,0.0,67.0,0.0,15992.0,0.0,47.0,404846.0,1684.0,78646.0,1976875.0,39783.0,Europe,2023-02-28
Dominica,15760,0.0,74.0,0.0,15673.0,0.0,13.0,217848.0,1023.0,229344.0,3170187.0,72344.0,North America,2023-02-28
Djibouti,15690,0.0,189.0,0.0,15427.0,0.0,74.0,15441.0,186.0,305941.0,301094.0,1016097.0,Africa,2023-02-28
Marshall Islands,15598,0.0,17.0,0.0,15528.0,0.0,53.0,259720.0,283.0,0.0,0.0,60057.0,Australia/Oceania,2023-02-28
CAR,15368,0.0,113.0,0.0,15200.0,0.0,55.0,3063.0,23.0,81294.0,16205.0,5016678.0,Africa,2023-02-28
Gambia,12586,0.0,372.0,0.0,12189.0,0.0,25.0,4919.0,145.0,155686.0,60851.0,2558482.0,Africa,2023-02-28
Saint Martin,12257,0.0,63.0,0.0,1399.0,0.0,10795.0,308507.0,1586.0,112382.0,2828643.0,39730.0,North America,2023-02-28
Vanuatu,12014,0.0,14.0,0.0,11976.0,0.0,24.0,37330.0,44.0,24976.0,77606.0,321832.0,Australia/Oceania,2023-02-28
Greenland,11971,0.0,21.0,0.0,2761.0,0.0,9189.0,210117.0,369.0,164926.0,2894810.0,56973.0,North America,2023-02-28
Yemen,11945,0.0,2159.0,0.0,9124.0,0.0,662.0,383.0,69.0,329592.0,10579.0,31154867.0,Asia,2023-02-28
Caribbean Netherlands,11672,0.0,38.0,0.0,10476.0,0.0,1158.0,438023.0,1426.0,30126.0,1130559.0,26647.0,North America,2023-02-28
Sint Maarten,11016,0.0,91.0,0.0,10905.0,0.0,20.0,250557.0,2070.0,62056.0,1411454.0,43966.0,North America,2023-02-28
Eritrea,10189,0.0,103.0,0.0,10086.0,0.0,0.0,2782.0,28.0,23693.0,6470.0,3662244.0,Africa,2023-02-28
Niger,9931,0.0,312.0,0.0,8890.0,0.0,729.0,381.0,12.0,254538.0,9759.0,26083660.0,Africa,2023-02-28
St. Vincent Grenadines,9589,0.0,123.0,0.0,9466.0,0.0,0.0,85961.0,1103.0,113703.0,1019292.0,111551.0,North America,2023-02-28
Antigua and Barbuda,9106,0.0,146.0,0.0,8954.0,0.0,6.0,91509.0,1467.0,18901.0,189943.0,99509.0,North America,2023-02-28
Comoros,8998,0.0,161.0,0.0,8837.0,0.0,0.0,9916.0,177.0,0.0,0.0,907419.0,Africa,2023-02-28
Guinea-Bissau,8953,0.0,176.0,0.0,8660.0,0.0,117.0,4339.0,85.0,145231.0,70385.0,2063367.0,Africa,2023-02-28
Liberia,8077,0.0,294.0,0.0,7768.0,0.0,15.0,1522.0,55.0,139824.0,26356.0,5305117.0,Africa,2023-02-28
Sierra Leone,7760,0.0,126.0,0.0,,,,934.0,15.0,259958.0,31296.0,8306436.0,Africa,2023-02-28
Chad,7678,0.0,194.0,0.0,4874.0,0.0,2610.0,441.0,11.0,191341.0,10988.0,17413580.0,Africa,2023-02-28
British Virgin Islands,7305,0.0,64.0,0.0,,,,238757.0,2092.0,107339.0,3508269.0,30596.0,North America,2023-02-28
Cook Islands,7025,0.0,2.0,0.0,7012.0,0.0,11.0,399806.0,114.0,19690.0,1120596.0,17571.0,Australia/Oceania,2023-02-28
Saint Kitts and Nevis,6596,0.0,47.0,1.0,6547.0,1.0,2.0,122441.0,872.0,126931.0,2356203.0,53871.0,North America,2023-02-28
Turks and Caicos,6551,0.0,38.0,0.0,6491.0,0.0,22.0,164842.0,956.0,611527.0,15387811.0,39741.0,North America,2023-02-28
Sao Tome and Principe,6281,0.0,77.0,0.0,6204.0,0.0,0.0,27587.0,338.0,29036.0,127530.0,227679.0,Africa,2023-02-28
Palau,5989,0.0,9.0,0.0,5976.0,0.0,4.0,328470.0,494.0,69136.0,3791806.0,18233.0,Australia/Oceania,2023-02-28
St. Barth,5439,0.0,6.0,0.0,,,,546908.0,603.0,78646.0,7908095.0,9945.0,North America,2023-02-28
Nauru,5247,0.0,1.0,0.0,5075.0,0.0,171.0,481244.0,92.0,20509.0,1881042.0,10903.0,Australia/Oceania,2023-02-28
Kiribati,5013,0.0,18.0,0.0,2703.0,0.0,2292.0,40618.0,146.0,0.0,0.0,123419.0,Australia/Oceania,2023-02-28
Anguilla,3904,0.0,12.0,0.0,3879.0,0.0,13.0,256336.0,788.0,51382.0,3373736.0,15230.0,North America,2023-02-28
Macao,3514,0.0,121.0,0.0,3387.0,0.0,6.0,5264.0,181.0,7850.0,11760.0,667490.0,Asia,2023-02-28
Saint Pierre Miquelon,3452,0.0,2.0,0.0,2449.0,0.0,1001.0,599410.0,347.0,25400.0,4410488.0,5759.0,North America,2023-02-28
Wallis and Futuna,3427,0.0,7.0,0.0,438.0,0.0,2982.0,312056.0,637.0,20508.0,1867419.0,10982.0,Australia/Oceania,2023-02-28
Tuvalu,2805,0.0,0.0,0.0,0.0,0.0,2805.0,232471.0,0.0,0.0,0.0,12066.0,Australia/Oceania,2023-02-28
Saint Helena,2166,0.0,0.0,0.0,2.0,0.0,2164.0,354211.0,0.0,0.0,0.0,6115.0,Africa,2023-02-28
Falkland Islands,1930,0.0,0.0,0.0,1930.0,0.0,0.0,545352.0,0.0,8632.0,2439107.0,3539.0,South America,2023-02-28
Montserrat,1403,0.0,8.0,0.0,1376.0,0.0,19.0,282578.0,1611.0,17762.0,3577442.0,4965.0,North America,2023-02-28
Niue,788,0.0,0.0,0.0,776.0,0.0,12.0,485820.0,0.0,0.0,0.0,1622.0,Australia/Oceania,2023-02-28
Diamond Princess,712,0.0,13.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-02-28
Vatican City,29,0.0,0.0,0.0,29.0,0.0,0.0,36295.0,0.0,0.0,0.0,799.0,Europe,2023-02-28
Western Sahara,10,0.0,1.0,0.0,9.0,0.0,0.0,16.0,2.0,0.0,0.0,626161.0,Africa,2023-02-28
MS Zaandam,9,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-02-28
Tokelau,5,0.0,0.0,0.0,0.0,0.0,5.0,3628.0,0.0,0.0,0.0,1378.0,Australia/Oceania,2023-02-28
World,680261711,143685.0,6802334.0,767.0,653004808.0,173193.0,20454569.0,87271.0,872.7,0.0,0.0,0.0,All,2023-03-01
USA,105373517,18136.0,1146500.0,207.0,102748085.0,64851.0,1478932.0,314731.0,3424.0,1167210022.0,3486236.0,334805269.0,North America,2023-03-01
India,44686879,268.0,530772.0,0.0,44153668.0,164.0,2439.0,31769.0,377.0,918794368.0,653188.0,1406631776.0,Asia,2023-03-01
France,39626756,4525.0,164988.0,25.0,39390798.0,3619.0,70970.0,604209.0,2516.0,271490188.0,4139547.0,65584518.0,Europe,2023-03-01
Germany,38189954,21046.0,168175.0,89.0,37715700.0,16500.0,306079.0,455273.0,2005.0,122332384.0,1458359.0,83883596.0,Europe,2023-03-01
Brazil,37063464,10528.0,699197.0,110.0,36241001.0,5672.0,123266.0,172105.0,3247.0,63776166.0,296146.0,215353593.0,South America,2023-03-01
Japan,33219038,13950.0,72486.0,99.0,21685717.0,762.0,11460835.0,264515.0,577.0,95253685.0,758481.0,125584838.0,Asia,2023-03-01
S. Korea,30526012,12291.0,33988.0,11.0,30304171.0,12649.0,187853.0,594702.0,662.0,15804065.0,307892.0,51329899.0,Asia,2023-03-01
Italy,25576852,0.0,188094.0,0.0,25219653.0,0.0,169105.0,424422.0,3121.0,267663187.0,4441601.0,60262770.0,Europe,2023-03-01
UK,24341615,0.0,206246.0,0.0,24091325.0,3456.0,44044.0,355363.0,3011.0,522526476.0,7628357.0,68497907.0,Europe,2023-03-01
Russia,22285908,13438.0,396137.0,37.0,21631409.0,16557.0,258362.0,152846.0,2717.0,273400000.0,1875095.0,145805947.0,Europe,2023-03-01
Turkey,17042722,0.0,101492.0,0.0,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,2023-03-01
Spain,13763336,0.0,119380.0,0.0,13607068.0,0.0,36888.0,294597.0,2555.0,471036328.0,10082298.0,46719142.0,Europe,2023-03-01
Vietnam,11526926,9.0,43186.0,0.0,10614777.0,8.0,868963.0,116488.0,436.0,85826548.0,867342.0,98953541.0,Asia,2023-03-01
Australia,11380056,2739.0,19434.0,12.0,11327501.0,2537.0,33121.0,436539.0,745.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2023-03-01
Taiwan,10055436,12209.0,17975.0,27.0,9736050.0,20872.0,301411.0,420930.0,752.0,30742304.0,1286903.0,23888595.0,Asia,2023-03-01
Argentina,10044125,0.0,130463.0,0.0,9909866.0,0.0,3796.0,218302.0,2836.0,35716069.0,776264.0,46010234.0,South America,2023-03-01
Netherlands,8596296,0.0,22992.0,0.0,8558816.0,0.0,14488.0,499452.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2023-03-01
Iran,7568903,997.0,144858.0,13.0,7339457.0,92.0,84588.0,87987.0,1684.0,55034937.0,639771.0,86022837.0,Asia,2023-03-01
Mexico,7451429,0.0,332988.0,0.0,6690914.0,0.0,427527.0,56638.0,2531.0,19572325.0,148768.0,131562772.0,North America,2023-03-01
Indonesia,6736298,252.0,160916.0,2.0,6571845.0,153.0,3537.0,24133.0,576.0,114158919.0,408975.0,279134505.0,Asia,2023-03-01
Poland,6422464,2989.0,118898.0,14.0,5335940.0,0.0,967626.0,170178.0,3150.0,38279634.0,1014305.0,37739785.0,Europe,2023-03-01
Colombia,6360089,625.0,142629.0,14.0,6183658.0,1354.0,33802.0,123466.0,2769.0,36951507.0,717327.0,51512762.0,South America,2023-03-01
